,e1_in_ksb,e1_out_ksb,e1_error_ksb,e2_in_ksb,e2_out_ksb,e2_error_ksb,e_in_ksb,e_out_ksb,e_error_ksb,e1_in_reg,e1_out_reg,e1_error_reg,e2_in_reg,e2_out_reg,e2_error_reg,e_in_reg,e_out_reg,e_error_reg,e_in_obs_ksb,e_out_obs_ksb,e_obs_error_ksb,mag_in,mag_out,delta_mag
19,-0.38084787130355835,-0.4278804361820221,-0.047032564878463745,0.1372622549533844,0.14356236159801483,0.006300106644630432,0.40482839291647965,0.4513223009501266,0.04649390803364695,-0.695856511592865,-0.7712053060531616,-0.07534879446029663,0.25027406215667725,0.25644391775131226,0.00616985559463501,0.7394953623347448,0.812724496392346,0.07322913405760123,0.18894911026245498,0.1799376393199912,-0.009011470942463767,-2.905738364645028,-2.8931048,0.012633573003792531
20,-0.05190807580947876,-0.05152679979801178,0.00038127601146698,-0.08385757356882095,-0.0777982547879219,0.006059318780899048,0.0986232273812453,0.093314412313805,-0.005308815067440298,-0.10454054921865463,-0.1039983332157135,0.0005422160029411316,-0.1690346896648407,-0.15721023082733154,0.011824458837509155,0.19874972387660556,0.18849591504441002,-0.010253808832195538,0.0816567804347212,0.0749863727035167,-0.006670407731204503,-5.303441525789571,-5.2824497,0.020991803499532224
21,0.11647305637598038,0.0695343092083931,-0.04693874716758728,-0.1530618667602539,-0.18973860144615173,-0.03667673468589783,0.1923380043509239,0.20207859123576163,0.009740586884837726,0.24033130705356598,0.14195555448532104,-0.09837575256824493,-0.31681719422340393,-0.39294561743736267,-0.07612842321395874,0.39765848627392003,0.4178009546571969,0.02014246838327688,0.11275686543080878,0.11503371899581388,0.0022768535650051075,-2.9370232939167007,-2.8727615,0.06426180595588527
22,0.021940410137176514,0.012074402533471584,-0.00986600760370493,-0.029582422226667404,0.005570421926677227,0.03515284415334463,0.036830711393948716,0.013297398128262215,-0.0235333132656865,0.049264151602983475,0.026691703125834465,-0.02257244847714901,-0.06739374250173569,0.013756313361227512,0.0811500558629632,0.08347977696156114,0.030028039780344767,-0.053451737181216374,0.01921463435325993,0.01102657719047513,-0.0081880571627848,-3.0969108642853627,-3.1257467,-0.02883586270438343
23,0.05768493562936783,-0.01571621187031269,-0.07340114749968052,0.15263670682907104,0.22883857786655426,0.07620187103748322,0.16317327008486437,0.2293776232232333,0.06620435313836892,0.12376143783330917,-0.036932263523340225,-0.1606937013566494,0.3312115967273712,0.4819391667842865,0.15072757005691528,0.353578867158747,0.48335220343936547,0.1297733362806185,0.07748284437854032,0.10112225583753243,0.023639411458992107,-2.6343822002393575,-2.6537023,-0.019320058824363162
24,-0.03345165401697159,-0.02074223943054676,0.012709414586424828,-0.0218587014824152,-0.05550992861390114,-0.03365122713148594,0.03996018001671804,0.05925869279113849,0.019298512774420448,-0.07509301602840424,-0.04750014469027519,0.027592871338129044,-0.04880158230662346,-0.12611860036849976,-0.0773170180618763,0.08955755407486472,0.1347670772277355,0.04520952315287079,0.015035230545845761,0.0262468938272196,0.011211663281373838,-4.4283796256263255,-4.4289618,-0.0005821282188893662
25,0.023460038006305695,0.01762198843061924,-0.005838049575686455,0.004175324458628893,0.0014868214493617415,-0.0026885030092671514,0.023828695255765312,0.017684601049250744,-0.006144094206514569,0.050716884434223175,0.036755289882421494,-0.013961594551801682,0.009072537533938885,0.003434395184740424,-0.005638142349198461,0.051521969139572674,0.03691539522510634,-0.014606573914466334,0.018267814617678964,0.01569925983765795,-0.0025685547800210137,-4.207614515763783,-4.1672964,0.04031810615684961
26,0.05768493562936783,0.0220700241625309,-0.03561491146683693,0.15263670682907104,0.2679849863052368,0.11534827947616577,0.16317327008486437,0.26889224394086314,0.10571897385599877,0.12376143783330917,0.04436016082763672,-0.07940127700567245,0.3312115967273712,0.566226601600647,0.23501500487327576,0.353578867158747,0.5679616080589176,0.21438274090017062,0.07748284437854032,0.10436613793716248,0.026883293558622165,-2.6343822002393575,-2.593439,0.04094309806650598
27,0.07614021003246307,0.08001942932605743,0.0038792192935943604,-0.01865736022591591,-0.026327969506382942,-0.007670609280467033,0.07839278458115377,0.08423936756645868,0.00584658298530491,0.1651182472705841,0.17272846400737762,0.007610216736793518,-0.04074225202202797,-0.05651019141077995,-0.015767939388751984,0.170070475631534,0.18173751404602995,0.011667038414495956,0.04396831912345101,0.04793399057535492,0.003965671451903907,-4.089837077222071,-4.0931582,-0.0033211678645992393
28,0.04081035032868385,0.04204056039452553,0.0012302100658416748,-0.1068187952041626,-0.12606076896190643,-0.019241973757743835,0.11434920070913804,0.1328861399452663,0.018536939236128258,0.08708668500185013,0.08800169080495834,0.0009150058031082153,-0.2289028912782669,-0.26818007230758667,-0.03927718102931976,0.2449094206847943,0.28224962137695403,0.037340200692159736,0.05918892398137453,0.06886605783018426,0.009677133848809735,-3.2873264021262862,-3.3408117,-0.053485327304866104
29,-0.08030828088521957,-0.08708086609840393,-0.006772585213184357,0.019863612949848175,0.00990675576031208,-0.009956857189536095,0.08272836936722916,0.087642575556305,0.004914206189075843,-0.16530224680900574,-0.18050061166286469,-0.015198364853858948,0.04036780074238777,0.020295072346925735,-0.020072728395462036,0.17015990167158235,0.1816379937464495,0.011478092074867163,0.0529583113028418,0.05591631380892199,0.002958002506080186,-3.290797632694811,-3.2371724,0.05362526750621255
30,0.010341385379433632,0.006690005771815777,-0.003651379607617855,0.01300734281539917,0.01416682731360197,0.0011594844982028008,0.016617316831645235,0.015667009075134516,-0.0009503077565107196,0.02273516170680523,0.01388054434210062,-0.008854617364704609,0.02918451465666294,0.032166097313165665,0.0029815826565027237,0.03699491145521985,0.03503323176061645,-0.0019616796946034035,0.010994436990584888,0.009824394554858859,-0.0011700424357260295,-2.928879070747316,-2.9494581,-0.020579051506102175
